cell_id,group
ejfkieaa-1,normal
ejflmlci-1,normal
ejfmbnpo-1,normal
ejfnfhfo-1,normal
ejgbmbcn-1,normal
ejggdjcg-1,normal
ejghngij-1,normal
ejgihjcn-1,normal
ejglffdo-1,normal
ejgnbfcb-1,normal
ejhianlf-1,normal
ejhichlm-1,normal
ejihldnd-1,tumor
ejihlpdm-1,tumor
ejipebhc-1,normal
ejjcjdpe-1,normal
ejjdimgh-1,normal
ejjebhij-1,normal
ejjhidpe-1,normal
ejjkmbdn-1,normal
ejkpegck-1,normal
ejkpfenp-1,normal
ejlccokl-1,normal
ejliilhf-1,normal
ejlkkjha-1,normal
ejlknjmj-1,normal
ejmaomme-1,normal
ejmdhfgd-1,normal
ejmgmaih-1,normal
ejniejff-1,normal
ejogeidj-1,normal
ejohkncj-1,normal
ejphpimj-1,normal
ejpmofpo-1,normal
ejppgjkh-1,normal
ekaklbho-1,normal
ekamlnna-1,tumor
ekbclick-1,normal
ekbhjimd-1,normal
ekcidpak-1,normal
ekcnneee-1,normal
ekdaehid-1,normal
ekdbbhee-1,normal
ekddcaln-1,normal
ekdhgmgl-1,normal
ekdhnmam-1,normal
ekdieokm-1,normal
ekdkgakc-1,normal
ekdoeipn-1,normal
ekefnhfi-1,normal
ekehbged-1,normal
ekfdagnl-1,normal
ekfhbnmj-1,normal
ekfijncb-1,normal
ekflmaen-1,normal
ekgfddph-1,normal
ekghmjek-1,normal
ekgleilg-1,normal
ekhbngon-1,normal
ekhikkno-1,normal
ekhkpabd-1,normal
ekhlnhik-1,normal
ekiicepe-1,normal
ekijfcgj-1,normal
ekilmjbi-1,normal
ekipjnpg-1,normal
ekippdhk-1,normal
ekjafjhf-1,normal
ekjalfcm-1,normal
ekjflbba-1,normal
ekjgffnn-1,normal
ekjgjbmk-1,normal
ekjmadii-1,normal
ekkbceim-1,normal
ekkcodkg-1,normal
ekkdaehj-1,normal
ekkimmfg-1,normal
ekmabhfj-1,tumor
ekmfikeh-1,normal
ekmilbcj-1,normal
ekmmegji-1,normal
eknanaog-1,normal
eknknaef-1,normal
eknloanm-1,normal
eknomggg-1,normal
eknpnfdd-1,normal
ekodcaaj-1,normal
ekonmgie-1,normal
ekpaecec-1,normal
ekpamlbb-1,normal
ekpifkod-1,tumor
ekpjbojf-1,normal
ekpjnbja-1,tumor
ekplkmgk-1,normal
ekplnakj-1,normal
ekpoplep-1,normal
elacoghl-1,normal
eladlimj-1,normal
elaikljm-1,normal
elbegipn-1,normal
elbghklg-1,normal
elbgoeei-1,normal
elbnedie-1,normal
elbnhhef-1,normal
elbpkpal-1,normal
elcdnggi-1,normal
elcehole-1,normal
elchbcnk-1,normal
elcibjfm-1,normal
elckgnac-1,tumor
elckmeco-1,tumor
elddcnod-1,tumor
eldfcccd-1,tumor
eldkeeak-1,normal
elecohlb-1,tumor
elehaomb-1,normal
elejkdmm-1,normal
elenjena-1,normal
elgbldab-1,normal
elgdeegm-1,normal
elgffapl-1,normal
elggceeo-1,normal
elglmffl-1,normal
elgmfccg-1,normal
elhbklek-1,normal
elhcipih-1,normal
elhhiiji-1,tumor
elhkknbj-1,normal
elhkmiho-1,tumor
elhneibh-1,tumor
elhoilee-1,tumor
eliaebdm-1,tumor
elibfnjd-1,tumor
elichfgf-1,normal
eligdfmp-1,tumor
eliibjnf-1,tumor
elijppcf-1,tumor
elilaoae-1,tumor
eljapcef-1,normal
eljdokoj-1,normal
eljmjado-1,normal
eljndgep-1,normal
eljnfckm-1,normal
eljogngi-1,normal
eljookid-1,normal
elkbfina-1,normal
elkcocmp-1,normal
elkhcpgl-1,normal
elkijfei-1,normal
elkjjnii-1,tumor
elklnigd-1,normal
elkmeige-1,normal
ellaakhh-1,tumor
elmfnhel-1,normal
elmmkidp-1,tumor
elmpomac-1,normal
elncgjjc-1,normal
elnchjbd-1,normal
elncoahp-1,normal
elneikph-1,normal
elnghace-1,normal
elodfpmf-1,normal
eloignjn-1,normal
eloipbel-1,tumor
elompnph-1,tumor
elopccmk-1,tumor
elpdflcm-1,normal
elpdncim-1,normal
elpgjndg-1,tumor
elpmgmbb-1,normal
emalcjpc-1,tumor
emalcmfl-1,normal
embdimhm-1,tumor
embfcjep-1,normal
embjnmbc-1,normal
embmnngi-1,normal
embmohkh-1,tumor
emccilge-1,tumor
emcdnlfd-1,normal
emceobbj-1,normal
emceodej-1,normal
emchcnph-1,normal
emcknjhn-1,tumor
emcogcik-1,normal
emdaeook-1,tumor
emdbejek-1,normal
emdlmnjk-1,normal
emdoocen-1,normal
emdpblkc-1,normal
emebnkde-1,normal
emeeopln-1,normal
emefefog-1,normal
emegcdkd-1,normal
emehjpmd-1,normal
emekhagg-1,normal
emeljbfb-1,normal
ememjkho-1,normal
emeppmkg-1,normal
emfjoike-1,normal
emfkegbn-1,normal
emgahndo-1,normal
emgbcmpg-1,normal
emgekfgm-1,normal
emggkmim-1,normal
emhealfj-1,normal
emhefgbk-1,normal
emifbang-1,normal
emihhffl-1,normal
emijafia-1,normal
emikhjin-1,normal
emiolaka-1,normal
emjdbali-1,normal
emjgjipd-1,normal
emjknkpa-1,normal
emjpflba-1,normal
emkfejhf-1,normal
emkjknca-1,normal
emkljked-1,normal
emlaifih-1,normal
emlbeljn-1,normal
emlcakjp-1,normal
emlcgfne-1,normal
emldefjb-1,normal
emleijjk-1,normal
emlhpnei-1,normal
emljhdag-1,normal
emljiibd-1,normal
emlkmldp-1,normal
emlkoelk-1,normal
emlnimpa-1,normal
emlnjbkm-1,normal
emlomflf-1,normal
emlpgnlb-1,normal
emmaaieb-1,normal
emmelkcl-1,normal
emmhbkcl-1,normal
emmhlill-1,normal
emncgbog-1,normal
emnddacm-1,tumor
emndkoha-1,normal
emngpaeb-1,tumor
emnkgaip-1,normal
emnmfdgg-1,normal
emnpeeak-1,normal
emobcjof-1,tumor
emogghne-1,tumor
emollpij-1,tumor
emopdikl-1,tumor
empebeme-1,tumor
empibfbo-1,tumor
empiebbp-1,normal
enaamdoi-1,normal
enaaogmo-1,tumor
enabbihp-1,normal
enadnmed-1,normal
enaggknm-1,normal
enahckcg-1,tumor
enahnmek-1,tumor
enaiikpb-1,normal
enakknpm-1,tumor
enambdba-1,normal
enamkiif-1,normal
enaolcfa-1,normal
enbfklhl-1,tumor
enblnpnp-1,normal
enbmgmmg-1,normal
enbmijan-1,normal
enbpbopf-1,normal
enbphnlo-1,normal
encaflkd-1,tumor
enchkapb-1,tumor
encicbnb-1,normal
enclamhm-1,normal
encoinnh-1,normal
endbfijj-1,normal
endbjmob-1,normal
endckoci-1,normal
enddhiod-1,normal
endjoobi-1,tumor
endmbijo-1,normal
endodihe-1,normal
endpedjg-1,tumor
endpmfll-1,normal
enebffin-1,normal
enedaama-1,normal
enedknpk-1,normal
enehjimn-1,normal
enehnjdp-1,normal
enempijf-1,normal
enenaben-1,normal
enenaobl-1,normal
enfdfgbo-1,normal
enfdlfla-1,normal
enfgkodf-1,normal
enfgnoih-1,normal
enfmelck-1,normal
engfbkkk-1,normal
engfgnff-1,normal
engfpakb-1,normal
enggjlib-1,normal
engidjka-1,normal
engjmdcg-1,normal
engpchlf-1,normal
enhaplfl-1,normal
enhkfacb-1,normal
enhpbpli-1,normal
eniafeah-1,tumor
enidpdjc-1,tumor
eniegapa-1,normal
enienabf-1,normal
enijohng-1,normal
enimeohn-1,normal
enipbkip-1,normal
enjbneee-1,normal
enjdmphl-1,normal
enjfapdd-1,normal
enjhfbgi-1,normal
enjifjch-1,normal
enjjlmlm-1,normal
enjkjchn-1,normal
enjlgmkg-1,normal
enjllogh-1,normal
enkamfph-1,normal
enkeakao-1,normal
enknknco-1,normal
enmbjafp-1,normal
enmebghk-1,normal
enmghhgc-1,normal
enmmdjfd-1,normal
enmpghpf-1,normal
enninbne-1,normal
ennkbmkc-1,normal
enopckgn-1,normal
enpbnjlm-1,normal
enpdhfcm-1,normal
enpfcbfm-1,normal
enpgdogc-1,normal
enpihgeh-1,normal
enpjleja-1,tumor
eoabkbng-1,normal
eoaklcia-1,normal
eobaefmf-1,normal
eobamcik-1,normal
eobdjckj-1,normal
eobglmgc-1,tumor
eobllpak-1,normal
eobopcne-1,normal
eocajlpe-1,normal
eoccpdfd-1,normal
eocfcmck-1,normal
eocklmgl-1,normal
eocnkfam-1,normal
eocnnmen-1,normal
eodcmfpn-1,normal
eodfnfmk-1,normal
eodhegba-1,tumor
eodkeemp-1,tumor
eodlbank-1,tumor
eoeabgoa-1,normal
eoebnbnb-1,normal
eoedhbjm-1,tumor
eoehllhb-1,tumor
eoenibja-1,tumor
eoeokgdg-1,normal
eofdljgh-1,tumor
eofenadm-1,normal
eofhhped-1,tumor
eofldedo-1,normal
eofmgall-1,tumor
eogfmjed-1,normal
eoginofg-1,normal
eogjhbnl-1,tumor
eogocklc-1,tumor
eogogcgh-1,tumor
eohehpbf-1,normal
eohfckeb-1,normal
eohgehgi-1,normal
eohinjnk-1,normal
eohjkinl-1,normal
eohnpjcm-1,normal
eohpbmbd-1,normal
eoiajmhe-1,tumor
eoibaffb-1,normal
eoicpohh-1,normal
eoidoiha-1,normal
eoigknjm-1,normal
eoihflkm-1,normal
eoijdbol-1,normal
eojdminl-1,tumor
eojikbld-1,normal
eojlagfo-1,tumor
eojmkcap-1,tumor
eokdnkph-1,tumor
eokiakpb-1,normal
eokopeed-1,normal
eolbflph-1,normal
eolemmph-1,normal
eolhhllb-1,normal
eoljnngg-1,normal
eolnbioc-1,normal
eolngkjl-1,tumor
eomaghol-1,tumor
eomghgfo-1,normal
eomjcmnd-1,tumor
eomlindc-1,tumor
eommnplg-1,normal
eompeahc-1,normal
eonadacc-1,normal
eonbofie-1,tumor
eondibcn-1,normal
eonebcoj-1,normal
eoneiigk-1,normal
eongdmmi-1,tumor
eonhbndp-1,tumor
eonkjgma-1,tumor
eonnigal-1,tumor
eonokebf-1,normal
eooapcfe-1,tumor
eooblpal-1,normal
eooclegb-1,tumor
eoocpefa-1,tumor
eoopajoi-1,normal
eopabgdd-1,normal
eopbamab-1,normal
eopcaapd-1,normal
eopfojnl-1,normal
eophoeam-1,normal
eopilpkf-1,normal
epahjjkf-1,normal
epalaaip-1,normal
epanlckl-1,normal
epaoimfd-1,normal
epbbllfd-1,normal
epbboknh-1,normal
epbdhilp-1,normal
epbfkfeg-1,normal
epbkomek-1,normal
epbnlaij-1,normal
epcchhja-1,normal
epccpaen-1,normal
epcfooeo-1,tumor
epchpjca-1,normal
epciglbh-1,normal
epckhdef-1,normal
epcombpj-1,normal
epdbbbae-1,normal
epdofkih-1,normal
epeajcem-1,normal
epecnilf-1,normal
epeeaogk-1,tumor
epeemngc-1,tumor
epekdgih-1,normal
epeppkkm-1,normal
epfaplmc-1,normal
epfcjlac-1,normal
epfdgljh-1,normal
epfdnmcn-1,normal
epffopll-1,tumor
epfgfdai-1,tumor
epfnkfac-1,normal
epfpckec-1,normal
epgjehai-1,normal
epgnbife-1,normal
epgnmjao-1,normal
ephbffel-1,normal
epheghik-1,normal
ephffioa-1,normal
ephfjcln-1,normal
ephhkokf-1,normal
ephpffmb-1,normal
epidpkhj-1,normal
epiiflfk-1,normal
epijgiil-1,normal
epilhhnc-1,normal
epilipdj-1,normal
epinlfpo-1,tumor
epinpnnf-1,normal
epioggcm-1,normal
epipfepp-1,normal
epjgmigm-1,tumor
epjikaak-1,tumor
epjinnhf-1,tumor
epjmagng-1,normal
epkekgio-1,normal
epkflhbp-1,normal
epkhbdfp-1,normal
epkhgjkn-1,tumor
epklfbfn-1,normal
eplfcjca-1,normal
eplgjnom-1,tumor
epliocmn-1,tumor
eplmlgek-1,normal
eplpidcc-1,tumor
epmalbge-1,tumor
epmbdgok-1,tumor
epmbiame-1,tumor
epmdmein-1,normal
epmkmlnp-1,normal
epmmocog-1,normal
epnhdbhf-1,tumor
epnjafnk-1,tumor
epnkcnbj-1,tumor
epnmpeko-1,tumor
epnnggln-1,normal
epnpcpjh-1,tumor
epobljap-1,tumor
epodjpdc-1,tumor
epoljpgh-1,tumor
eppefcko-1,normal
eppefkjb-1,tumor
eppfcgoa-1,tumor
eppgiicl-1,normal
eppiajkl-1,normal
eppnfbhe-1,tumor
faabclhi-1,normal
faadbdji-1,normal
faadplpc-1,normal
faagmdon-1,normal
faaijnbn-1,normal
faajamcb-1,normal
faanbgba-1,normal
faaodbjn-1,normal
faapjffe-1,tumor
fabdeokb-1,normal
fabjafop-1,normal
fablafpe-1,normal
faboknif-1,normal
facbgjia-1,normal
facblcld-1,normal
facdpked-1,tumor
faceiaka-1,tumor
facgpddb-1,tumor
fachemdn-1,tumor
facjaaoc-1,tumor
fackbica-1,tumor
facnldhj-1,normal
facobanl-1,normal
facpmhbm-1,tumor
fadhjmfg-1,tumor
fadmeoap-1,tumor
fadobkkl-1,tumor
fadojbne-1,tumor
fadpkaen-1,tumor
faedfjij-1,tumor
faefeodk-1,tumor
faegaiao-1,tumor
faegjlmb-1,normal
faeinpgh-1,normal
faejomio-1,normal
faeknnfo-1,normal
fafcjlpp-1,normal
fafhpglp-1,normal
fafkjblb-1,normal
fafliaka-1,tumor
fafmjeic-1,normal
fagahmgp-1,normal
fageiooc-1,normal
faghebae-1,normal
fagibani-1,normal
fagmpnfi-1,normal
fahecjdj-1,normal
fahgiphn-1,normal
fahhjfab-1,normal
fahkfpcg-1,normal
fahlhcff-1,normal
fahmiejn-1,normal
faianppj-1,normal
faicbhld-1,tumor
faifnnpl-1,normal
faigdjho-1,normal
faihjdmp-1,normal
faiiipfp-1,normal
faijkjfh-1,normal
faikknnm-1,tumor
faiofoog-1,normal
fajccpgk-1,normal
fajdpail-1,normal
fajhpmkn-1,tumor
fakbdfbg-1,normal
fakjbkij-1,normal
faklljnb-1,normal
faknnpae-1,normal
fakoeehf-1,normal
falkpcek-1,normal
famhgpop-1,tumor
fanejnch-1,normal
fanfcmkh-1,normal
fanhpkep-1,normal
faodmdam-1,tumor
faognagd-1,normal
faohnphh-1,normal
faojofnh-1,normal
fapclcok-1,normal
fapicdab-1,normal
fappiibl-1,normal
fbaaepdj-1,tumor
fbadbcah-1,tumor
fbaegjji-1,tumor
fbahiogl-1,normal
fbakobbc-1,normal
fbapgkif-1,normal
fbbdpfcd-1,normal
fbblbfjo-1,normal
fbboiiph-1,normal
fbbplfdj-1,normal
fbcdddip-1,normal
fbcdimhk-1,normal
fbcfdmpg-1,normal
fbcimiaj-1,normal
fbcjdcjd-1,normal
fbcoflej-1,tumor
fbcogbgg-1,tumor
fbdadahm-1,tumor
fbdcmjcm-1,tumor
fbdcnnjg-1,normal
fbddmepi-1,tumor
fbdfmkan-1,normal
fbdhjakn-1,normal
fbdjidkm-1,normal
fbdldokk-1,normal
fbdlpcae-1,normal
fbdmeljk-1,normal
fbdmhmad-1,normal
fbeakbad-1,normal
fbeamkgi-1,normal
fbefbkcj-1,normal
fbefenop-1,normal
fbegfbae-1,normal
fbehmnkl-1,normal
fbelamic-1,normal
fbelapol-1,normal
fbelebja-1,normal
fbfafegp-1,normal
fbfgkjhc-1,normal
fbfhmhlk-1,normal
fbfjdpgi-1,normal
fbfkbkjj-1,normal
fbfkdppa-1,normal
fbfkjmgg-1,normal
fbflbpim-1,normal
fbfolhpg-1,normal
fbgcbhih-1,normal
fbggipgf-1,normal
fbgiegce-1,tumor
fbgjlnnf-1,tumor
fbgmgial-1,normal
fbgnkjbd-1,normal
fbgpifib-1,tumor
fbhadoee-1,normal
fbhdlbfb-1,normal
fbhejakd-1,normal
fbhigemo-1,normal
fbhlpfak-1,normal
fbhojidi-1,normal
fbicloah-1,normal
fbidahld-1,normal
fbiecmab-1,normal
fbihkgei-1,normal
fbihpboc-1,normal
fbiiffgb-1,normal
fbijdnld-1,tumor
fbilipdj-1,normal
fbjakilj-1,normal
fbjcgeem-1,normal
fbjdaloo-1,normal
fbjfaeod-1,normal
fbjgcgel-1,normal
fbjggojj-1,normal
fbjkibcf-1,normal
fbjlgaik-1,normal
fbjpohfa-1,normal
fbkfnbpi-1,normal
fbkifhja-1,normal
fbkipnhp-1,normal
fbkmgcao-1,normal
fbkpbaoh-1,normal
fblafgbk-1,normal
fblbcomb-1,normal
fblcjgkg-1,normal
fblfndfo-1,normal
fblgapjd-1,normal
fblidjna-1,normal
fblifhof-1,normal
fbllflan-1,normal
fblphhmj-1,normal
fbmbcmkl-1,normal
fbmbpjbj-1,normal
fbmdlgef-1,normal
fbmdoifi-1,normal
fbmeanif-1,normal
fbmgnaan-1,normal
fbmjddnn-1,normal
fbmjilik-1,normal
fbmmfham-1,normal
fbmoinpn-1,normal
fbncfgpo-1,tumor
fbncnlhd-1,normal
fbnfnpbc-1,normal
fbnjgjao-1,normal
fbnjojja-1,normal
fbnmepcc-1,normal
fbnnbgfj-1,tumor
fbocfedc-1,normal
fbochnmp-1,normal
fbolefkb-1,normal
fbomkmkk-1,normal
fbpaloii-1,normal
fbpckhcf-1,normal
fbpcpfhb-1,normal
fbpjmiff-1,normal
fbpmkpil-1,normal
fbpppbif-1,normal
fcaeekjf-1,normal
fcafbcna-1,normal
fcamkink-1,normal
fcanbmbl-1,normal
fcbamjnk-1,normal
fcbbedof-1,normal
fcbcbgfp-1,normal
fcbgbgkp-1,normal
fcbhfclh-1,normal
fcbiifhk-1,normal
fcbjjjfo-1,normal
fcbmdhog-1,normal
fcbmdmno-1,normal
fcbofojn-1,normal
fcbpdmnp-1,normal
fcbpgpnp-1,normal
fccahalp-1,normal
fcccboja-1,normal
fccejago-1,normal
fccfnlml-1,normal
fcchafpc-1,normal
fccjdgmo-1,normal
fccjebmm-1,normal
fcckhbmh-1,normal
fccmbjno-1,normal
fcdajokl-1,normal
fcdcbbla-1,normal
fcebgjon-1,normal
fceckimg-1,normal
fcedkahi-1,normal
fcegkcoj-1,normal
fcehjedj-1,normal
fceicmgk-1,normal
fcejjpio-1,normal
fcekahgi-1,normal
fceldbkl-1,normal
fcenifok-1,normal
fcfbkpch-1,normal
fcfflnjp-1,normal
fcfjcdgn-1,tumor
fcfliobi-1,normal
fcflleee-1,tumor
fcfoejgn-1,normal
fcfogagf-1,normal
fcgdlpda-1,normal
fcgekbcn-1,normal
fcggggam-1,normal
fcghdaik-1,normal
fcgnjfbn-1,normal
fchdgoil-1,normal
fchehaic-1,normal
fchenimk-1,normal
fchiohfa-1,normal
fchiokal-1,normal
fchkofdc-1,normal
fchplbhh-1,normal
fcijjhlg-1,normal
fcipkgmb-1,normal
fcjcabon-1,normal
fcjfbfjk-1,normal
fcjjhkli-1,normal
fcjnbhek-1,normal
fcjoangb-1,normal
fcjocein-1,normal
fcjoepbl-1,normal
fcjpeiad-1,normal
fckdadom-1,tumor
fckemeka-1,normal
fckfmmhk-1,normal
fclacnid-1,normal
fclfcinc-1,normal
fclfemim-1,normal
fclhallk-1,normal
fclhmoje-1,normal
fclmdjbk-1,normal
fclnhdej-1,normal
fclolpbf-1,normal
fclpaemm-1,normal
fcmahfea-1,normal
fcmbnonj-1,normal
fcmcgaol-1,normal
fcmhfopp-1,normal
fcmopglc-1,normal
fcnaihfk-1,normal
fcnchgeo-1,normal
fcngikgg-1,normal
fcnjijca-1,normal
fcnonlob-1,normal
fcobhnhp-1,normal
fcodchjc-1,normal
fcokieca-1,normal
fconbjab-1,normal
fcpcpifg-1,normal
fcpfdcko-1,normal
fcphblgp-1,tumor
fcpncdlp-1,normal
fcpnplan-1,normal
fdachjdn-1,normal
fdahfmcj-1,normal
fdailnej-1,normal
fdainape-1,normal
fdajdghn-1,normal
fdajhnjp-1,normal
fdalmfda-1,normal
fdamgige-1,normal
fdbcnmaj-1,normal
fdbdfeij-1,normal
fdbhggpm-1,tumor
fdbhmlbp-1,normal
fdbkdcai-1,normal
fdboahmi-1,normal
fdbppecn-1,normal
fdcanpao-1,normal
fdcgbonm-1,normal
fdcmcjin-1,normal
fdcolace-1,normal
fdcpcnaj-1,normal
fddccjdi-1,normal
fddhdjbb-1,normal
fddlckmn-1,normal
fddohkgd-1,normal
fdebkicg-1,normal
fdedmacj-1,normal
fdedpgfc-1,normal
fdeijiah-1,normal
fdejbcdb-1,normal
fdelhclk-1,normal
fdelpcjc-1,normal
fdepddba-1,normal
fdfckbep-1,normal
fdfemlko-1,normal
fdfjglgg-1,tumor
fdfmiggh-1,tumor
fdgjfbhe-1,normal
fdgkeblg-1,normal
fdgpekca-1,normal
fdgplbep-1,normal
fdhbgdic-1,normal
fdhhmlba-1,normal
fdhkgejn-1,normal
fdhlhoki-1,normal
fdhnbghd-1,normal
fdhnkjhc-1,normal
fdhopiog-1,normal
fdieefkg-1,normal
fdifjjmp-1,normal
fdigijcf-1,normal
fdigleaa-1,normal
fdikincl-1,normal
fdinkpnb-1,normal
fdjcegeo-1,normal
fdjhdego-1,normal
fdjinagp-1,normal
fdjkdnfb-1,normal
fdjpnpab-1,normal
fdkahajc-1,normal
fdkaheml-1,normal
fdkhngai-1,normal
fdkicljk-1,normal
fdkihafe-1,normal
fdkjokal-1,normal
fdkkknde-1,normal
fdknljom-1,normal
fdkobjni-1,normal
fdlgonlh-1,normal
fdlhlaoa-1,normal
fdlhlfga-1,normal
fdliamik-1,normal
fdlpenno-1,normal
fdmafpdp-1,normal
fdmbmooo-1,normal
fdmbnahg-1,normal
fdmbpplm-1,normal
fdmdango-1,normal
fdmdlhcj-1,normal
fdmdmmoc-1,normal
fdmfmlfm-1,normal
fdmhokbj-1,normal
fdmidhpe-1,normal
fdmjgbjo-1,normal
fdmliglj-1,normal
fdmneaaj-1,normal
fdmppfpg-1,normal
fdnbbafe-1,normal
fdnhagfm-1,normal
fdnhjdkj-1,normal
fdniadlk-1,normal
fdnianbp-1,normal
fdnmnide-1,normal
fdnmpngj-1,normal
fdofobdn-1,normal
fdoggopi-1,normal
fdonghbp-1,normal
fdopbjpd-1,normal
fdphjjgb-1,normal
fdpljjmo-1,normal
feaijhac-1,normal
feajdkol-1,normal
feakkefa-1,normal
fealbleo-1,normal
feanbflk-1,normal
feancakh-1,normal
feanlmde-1,normal
feaoajfi-1,normal
febconoh-1,normal
febdioco-1,normal
febfobcg-1,normal
febgcnkh-1,normal
febhbbok-1,normal
febhcnng-1,normal
febicjhg-1,normal
febjdacd-1,normal
febjoehk-1,normal
febkndcc-1,normal
febmafom-1,normal
fecdbjed-1,normal
fecgoefb-1,normal
feclbbpf-1,normal
feclilje-1,normal
fedbkmhk-1,normal
fedhjmkf-1,normal
fedhnico-1,normal
fedpgmik-1,normal
feeaibpo-1,normal
feebmgae-1,normal
feecjjgp-1,normal
feeecpke-1,normal
feeeppip-1,normal
feefddfa-1,normal
feeffpmp-1,normal
feegedkm-1,normal
feeghhdc-1,normal
feehchkc-1,normal
feemiajh-1,normal
feeokbcf-1,normal
feephghl-1,normal
feepjadg-1,normal
fefahenc-1,normal
feffkijg-1,normal
fefklobd-1,normal
fefnbcmn-1,normal
fegdaglh-1,normal
fegejnfb-1,normal
fegmnfdl-1,normal
fegncnia-1,normal
fegpnofp-1,normal
fehabeod-1,normal
fehanghb-1,normal
fehdppjc-1,normal
fehghedp-1,normal
fehkgbia-1,normal
fehlfgak-1,normal
fehmjiig-1,normal
fehnkbip-1,normal
fehppkao-1,normal
feiakemm-1,normal
feicpmnl-1,normal
feifdnib-1,normal
feiibage-1,normal
feiomnlh-1,normal
feipbcod-1,normal
fejaalle-1,normal
fejnaali-1,normal
fekammhe-1,normal
fekfoppj-1,normal
fekghdgl-1,normal
fekijbck-1,tumor
fekkmpng-1,normal
fekmghga-1,normal
fekmihbh-1,normal
felaljbf-1,tumor
feldlofl-1,normal
felimjpg-1,normal
feljnmkm-1,normal
felmhelh-1,normal
femfoehc-1,normal
femkclld-1,normal
fendkami-1,normal
fenegoaj-1,normal
fenenmmb-1,normal
fenjaioc-1,normal
fenjmlco-1,normal
fenjnaab-1,normal
fenlfcgc-1,normal
fenmjedb-1,normal
fennnbgh-1,normal
feoeiajm-1,normal
feohflon-1,tumor
feokdclc-1,normal
feolpmcg-1,normal
feomaile-1,normal
fepcbcdp-1,normal
fepimmfe-1,normal
feplaicf-1,normal
feplfohp-1,normal
feppbmkm-1,tumor
ffaccnho-1,normal
ffackcko-1,tumor
ffaenege-1,normal
ffafndka-1,tumor
ffagfnjh-1,tumor
ffakgedc-1,normal
ffalicgc-1,normal
ffappmfk-1,normal
ffboifpn-1,normal
ffbpepgg-1,normal
ffchkfli-1,normal
ffcimeph-1,normal
ffcjddan-1,normal
ffckepbo-1,normal
ffcnecoo-1,normal
ffdldmpo-1,normal
ffdognco-1,tumor
ffdolpmk-1,normal
ffdomaif-1,normal
ffeegnih-1,normal
ffepicjf-1,normal
fffcjapj-1,normal
ffffmpho-1,normal
ffffogpo-1,normal
fffhhfnd-1,normal
fffjjgpn-1,normal
fffmankg-1,normal
fffnlpgg-1,normal
fffolgac-1,normal
ffgapejf-1,normal
ffgdohlh-1,normal
ffgfhdef-1,normal
ffgijabm-1,normal
ffgkajhp-1,normal
ffgkhaed-1,normal
ffhbnpme-1,normal
ffhecoei-1,tumor
ffhfjkdj-1,tumor
ffhfojae-1,normal
ffhikohl-1,normal
ffhlafbf-1,tumor
ffhlmfde-1,normal
ffhngndk-1,normal
ffhpbmil-1,normal
ffibkkmj-1,tumor
ffidlnhe-1,normal
ffiikocm-1,normal
ffijpkge-1,normal
ffiphobk-1,normal
ffjaihom-1,normal
ffjfacba-1,normal
ffjlhlej-1,normal
ffjlikhe-1,normal
ffjpooal-1,normal
ffkbcedj-1,normal
ffkbddnc-1,normal
ffkbkelm-1,normal
ffkfielj-1,tumor
ffkimknf-1,normal
ffkjkgjj-1,normal
fflbbipc-1,normal
fflbijlc-1,normal
fflcpalh-1,normal
ffldaalh-1,normal
ffljkjmh-1,normal
ffllbcke-1,normal
fflpenlf-1,normal
fflpjbpb-1,normal
fflpljfh-1,normal
ffmfkhca-1,normal
ffmgmlna-1,normal
ffmjkkch-1,normal
ffmplind-1,normal
ffnpjmja-1,normal
ffohknje-1,normal
ffpihmnf-1,normal
ffpiknag-1,normal
ffpjehli-1,normal
ffpkkcdh-1,normal
ffpknjjp-1,normal
ffpkpkfk-1,normal
ffpljhmc-1,normal
ffplmdnj-1,normal
ffpocgfb-1,normal
ffponloh-1,normal
ffpooaca-1,normal
fgaeepme-1,normal
fgalkmjf-1,normal
fgamgldk-1,normal
fgamjlhe-1,normal
fgapaeah-1,normal
fgbbjpbk-1,tumor
fgbelodj-1,normal
fgbgpbhd-1,normal
fgbjfplk-1,normal
fgbkfode-1,normal
fgbkpcaf-1,normal
fgblafci-1,normal
fgbldeak-1,normal
fgbojmmc-1,normal
fgcaijod-1,normal
fgccnkhj-1,normal
fgcgolbb-1,normal
fgcojlhd-1,normal
fgdblolh-1,normal
fgddophj-1,normal
fgdhlddd-1,normal
fgdhofmp-1,normal
fgdibamp-1,normal
fgdjdamf-1,normal
fgdoplon-1,normal
fgealojp-1,normal
fgegeedd-1,normal
fgehpmkp-1,normal
fgejjehn-1,normal
fgelkiog-1,normal
fgendmjp-1,normal
fgfaigei-1,tumor
fgfdmkko-1,tumor
fgfgojpl-1,normal
fgfhehch-1,normal
fgfjopka-1,normal
fgfmjlac-1,normal
fgfnmfcf-1,normal
fgfnpdal-1,normal
fgfpdgcp-1,normal
fggabeap-1,tumor
fggboknh-1,tumor
fggchbcn-1,tumor
fggchceb-1,tumor
fggdicom-1,normal
fgghbckp-1,normal
fggplemc-1,normal
fghaleea-1,tumor
fghhfamd-1,tumor
fghhfjgk-1,tumor
fghjbcif-1,tumor
fghnplji-1,normal
fgickcjk-1,tumor
fgidagde-1,normal
fgieiaia-1,tumor
fgiepknp-1,tumor
fgihfeel-1,tumor
fgiigood-1,tumor
fgiilihm-1,tumor
fgiimnal-1,tumor
fginjbcg-1,normal
