,gene_names
7939,PGM2L1
7940,KCNE3
7941,LIPT2
7942,POLD3
7943,CHRDL2
7944,RNF169
7945,XRRA1
7946,NEU3
7947,SLCO2B1
7948,ARRB1
7949,KLHL35
7950,GDPD5
7951,SERPINH1
7952,MAP6
7953,MOGAT2
7954,DGAT2
7955,UVRAG
7956,WNT11
7957,THAP12
7958,GVQW3
7959,EMSY
7960,LRRC32
7961,TSKU
7962,ACER3
7963,B3GNT6
7964,CAPN5
7965,OMP
7966,PAK1
7967,CLNS1A
7968,AQP11
7969,RSF1
7970,AAMDC
7971,INTS4
7972,KCTD14
7973,NDUFC2
7974,ALG8
7975,KCTD21
7976,USP35
7977,GAB2
7978,NARS2
7979,TENM4
7980,FAM181B
7981,PRCP
7982,DDIAS
7983,RAB30
7984,PCF11
7985,ANKRD42
7986,CCDC90B
7987,DLG2
7988,TMEM126B
7989,TMEM126A
7990,CREBZF
7991,CCDC89
7992,SYTL2
7993,PICALM
7994,EED
7995,HIKESHI
7996,ME3
7997,PRSS23
7998,FZD4
7999,TMEM135
8000,RAB38
8001,CTSC
8002,NAALAD2
8003,CHORDC1
8004,SLC36A4
8005,DEUP1
8006,SMCO4
8007,CEP295
8008,TAF1D
8009,C11orf54
8010,MED17
8011,VSTM5
8012,PANX1
8013,MRE11
8014,ANKRD49
8015,PIWIL4
8016,FUT4
8017,AMOTL1
8018,CWC15
8019,SRSF8
8020,ENDOD1
8021,SESN3
8022,FAM76B
8023,CEP57
8024,MTMR2
8025,MAML2
8026,CCDC82
8027,JRKL
8028,ARHGAP42
8029,PGR
8030,TRPC6
8031,CEP126
8032,CFAP300
8033,YAP1
8034,BIRC3
8035,BIRC2
8036,TMEM123
8037,MMP7
8038,MMP10
8039,MMP1
8040,MMP3
8041,MMP12
8042,MMP13
8043,DCUN1D5
8044,DYNC2H1
8045,PDGFD
8046,CASP4
8047,CASP5
8048,GRIA4
8049,MSANTD4
8050,KBTBD3
8051,AASDHPPT
8052,GUCY1A2
8053,CWF19L2
8054,ALKBH8
8055,SLN
8056,SLC35F2
8057,RAB39A
8058,CUL5
8059,ACAT1
8060,NPAT
8061,ATM
8062,C11orf65
8063,POGLUT3
8064,EXPH5
8065,DDX10
8066,RDX
8067,ZC3H12C
8068,FDX1
8069,ARHGAP20
8070,POU2AF1
8071,LAYN
8072,SIK2
8073,PPP2R1B
8074,ALG9
8075,FDXACB1
8076,CRYAB
8077,HSPB2
8078,C11orf52
8079,DIXDC1
8080,DLAT
8081,PIH1D2
8082,NKAPD1
8083,TIMM8B
8084,IL18
8085,BCO2
8086,PTS
8087,NCAM1
8088,TTC12
8089,DRD2
8090,TMPRSS5
8091,ZW10
8092,USP28
8093,HTR3A
8094,ZBTB16
8095,NNMT
8096,C11orf71
8097,RBM7
8098,REXO2
8099,NXPE1
8100,NXPE4
8101,NXPE2
8102,CADM1
8103,BUD13
8104,ZPR1
8105,APOA4
8106,APOC3
8107,APOA1
8108,SIK3
8109,PAFAH1B2
8110,SIDT2
8111,TAGLN
8112,PCSK7
8113,RNF214
8114,BACE1
8115,CEP164
8116,DSCAML1
8117,FXYD2
8118,FXYD6
8119,TMPRSS13
8120,IL10RA
8121,TMPRSS4
8122,SCN4B
8123,JAML
8124,MPZL3
8125,MPZL2
8126,CD3E
8127,CD3D
8128,CD3G
8129,UBE4A
8130,ATP5MG
8131,KMT2A
8132,TMEM25
8133,IFT46
8134,ARCN1
8135,PHLDB1
8136,TREH
8137,DDX6
8138,CXCR5
8139,BCL9L
8140,TRAPPC4
8141,SLC37A4
8142,HYOU1
8143,VPS11
8144,HMBS
8145,H2AX
8146,DPAGT1
8147,C2CD2L
8148,HINFP
8149,NLRX1
8150,CCDC153
8151,CBL
8152,MCAM
8153,RNF26
8154,USP2
8155,THY1
8156,NECTIN1
8157,TRIM29
8158,OAF
8159,POU2F3
8160,TLCD5
8161,ARHGEF12
8162,TBCEL
8163,SC5D
8164,SORL1
8165,UBASH3B
8166,CRTAM
8167,JHY
8168,HSPA8
8169,CLMP
8170,GRAMD1B
8171,SCN3B
8172,ZNF202
8173,OR8D4
8174,OR4D5
8175,VWA5A
8176,TBRG1
8177,SIAE
8178,SPA17
8179,NRGN
8180,VSIG2
8181,ESAM
8182,MSANTD2
8183,ROBO3
8184,ROBO4
8185,CCDC15
8186,SLC37A2
8187,TMEM218
8188,FEZ1
8189,EI24
8190,STT3A
8191,CHEK1
8192,HYLS1
8193,PUS3
8194,CDON
8195,RPUSD4
8196,FAM118B
8197,SRPRA
8198,FOXRED1
8199,TIRAP
8200,DCPS
8201,ST3GAL4
8202,ETS1
8203,FLI1
8204,KCNJ5
8205,ARHGAP32
8206,BARX2
8207,TMEM45B
8208,NFRKB
8209,PRDM10
8210,APLP2
8211,ST14
8212,ZBTB44
8213,ADAMTS8
8214,ADAMTS15
8215,SNX19
8216,NTM
8217,IGSF9B
8218,JAM3
8219,NCAPD3
8220,VPS26B
8221,THYN1
8222,ACAD8
8223,GLB1L2
8224,IQSEC3
8225,SLC6A12
8226,KDM5A
8227,CCDC77
8228,B4GALNT3
8229,NINJ2
8230,WNK1
8231,RAD52
8232,ERC1
8233,WNT5B
8234,ADIPOR2
8235,CACNA2D4
8236,DCP1B
8237,CACNA1C
8238,ITFG2
8239,FOXM1
8240,RHNO1
8241,TULP3
8242,TEAD4
8243,TSPAN9
8244,CRACR2A
8245,PARP11
8246,CCND2
8247,TIGAR
8248,C12orf4
8249,RAD51AP1
8250,DYRK4
8251,NDUFA9
8252,GALNT8
8253,KCNA5
8254,NTF3
8255,VWF
8256,CD9
8257,PLEKHG6
8258,TNFRSF1A
8259,SCNN1A
8260,LTBR
8261,CD27
8262,TAPBPL
8263,VAMP1
8264,NCAPD2
8265,IFFO1
8266,NOP2
8267,CHD4
8268,LPAR5
8269,ING4
8270,ZNF384
8271,PIANP
8272,COPS7A
8273,MLF2
8274,PTMS
8275,LAG3
8276,CD4
8277,GPR162
8278,P3H3
8279,GNB3
8280,CDCA3
8281,USP5
8282,SPSB2
8283,LRRC23
8284,ENO2
8285,ATN1
8286,C12orf57
8287,PTPN6
8288,PHB2
8289,EMG1
8290,LPCAT3
8291,C1S
8292,C1R
8293,C1RL
8294,RBP5
8295,CLSTN3
8296,PEX5
8297,CD163L1
8298,CD163
8299,APOBEC1
8300,CLEC4C
8301,SLC2A3
8302,FOXJ2
8303,C3AR1
8304,NECAP1
8305,CLEC4A
8306,CLEC4D
8307,CLEC4E
8308,AICDA
8309,MFAP5
8310,RIMKLB
8311,PHC1
8312,M6PR
8313,KLRG1
8314,A2M
8315,KLRB1
8316,CLEC2D
8317,CD69
8318,KLRF1
8319,CLEC2B
8320,CLEC12A
8321,CLEC9A
8322,CLEC1A
8323,CLEC7A
8324,OLR1
8325,KLRD1
8326,KLRK1
8327,KLRC4
8328,KLRC3
8329,KLRC1
8330,MAGOHB
8331,STYK1
8332,YBX3
8333,TAS2R14
8334,TAS2R30
8335,SMIM10L1
8336,ETV6
8337,LRP6
8338,MANSC1
8339,BORCS5
8340,DUSP16
8341,CREBL2
8342,GPR19
8343,CDKN1B
8344,APOLD1
8345,GPRC5A
8346,HEBP1
8347,FAM234B
8348,EMP1
8349,GRIN2B
8350,ATF7IP
8351,PLBD1
8352,GUCY2C
8353,H2AJ
8354,WBP11
8355,MGP
8356,ERP27
8357,ARHGDIB
8358,RERG
8359,PTPRO
8360,EPS8
8361,STRAP
8362,DERA
8363,MGST1
8364,LMO3
8365,RERGL
8366,PIK3C2G
8367,PLEKHA5
8368,AEBP2
8369,PDE3A
8370,SLCO1B3
8371,PYROXD1
8372,RECQL
8373,GOLT1B
8374,LDHB
8375,KCNJ8
8376,ABCC9
8377,CMAS
8378,ST8SIA1
8379,C2CD5
8380,ETNK1
8381,SOX5
8382,BCAT1
8383,KRAS
8384,RASSF8
8385,BHLHE41
8386,SSPN
8387,ITPR2
8388,INTS13
8389,FGFR1OP2
8390,TM7SF3
8391,MED21
8392,STK38L
8393,PPFIBP1
8394,REP15
8395,KLHL42
8396,PTHLH
8397,CCDC91
8398,FAR2
8399,ERGIC2
8400,TMTC1
8401,IPO8
8402,CAPRIN2
8403,TSPAN11
8404,DDX11
8405,SINHCAF
8406,DENND5B
8407,ETFBKMT
8408,AMN1
8409,RESF1
8410,BICD1
8411,FGD4
8412,DNM1L
8413,YARS2
8414,PKP2
8415,SYT10
8416,CPNE8
8417,KIF21A
8418,ABCD2
8419,SLC2A13
8420,LRRK2
8421,CNTN1
8422,PDZRN4
8423,GXYLT1
8424,YAF2
8425,PPHLN1
8426,ZCRB1
8427,PRICKLE1
8428,PUS7L
8429,TWF1
8430,TMEM117
8431,NELL2
8432,ANO6
8433,ARID2
8434,SCAF11
8435,SLC38A1
8436,SLC38A2
8437,SLC38A4
8438,AMIGO2
8439,PCED1B
8440,RPAP3
8441,RAPGEF3
8442,SLC48A1
8443,HDAC7
8444,VDR
8445,TMEM106C
8446,COL2A1
8447,SENP1
8448,PFKM
8449,ASB8
8450,CCDC184
8451,ZNF641
8452,KANSL2
8453,CCNT1
8454,ADCY6
8455,CACNB3
8456,DDX23
8457,RND1
8458,FKBP11
8459,ARF3
8460,WNT10B
8461,DDN
8462,PRKAG1
8463,KMT2D
8464,RHEBL1
8465,DHH
8466,LMBR1L
8467,TUBA1B
8468,TUBA1A
8469,TUBA1C
8470,PRPH
8471,TROAP
8472,DNAJC22
8473,SPATS2
8474,KCNH3
8475,MCRS1
8476,PRPF40B
8477,FAM186B
8478,FMNL3
8479,TMBIM6
8480,NCKAP5L
8481,BCDIN3D
8482,FAIM2
8483,AQP6
8484,ASIC1
8485,SMARCD1
8486,GPD1
8487,COX14
8488,CERS5
8489,LIMA1
8490,LARP4
8491,DIP2B
8492,ATF1
8493,METTL7A
8494,SLC11A2
8495,LETMD1
8496,CSRNP2
8497,TFCP2
8498,POU6F1
8499,DAZAP2
8500,SMAGP
8501,BIN2
8502,GALNT6
8503,SLC4A8
8504,SCN8A
8505,ACVRL1
8506,ACVR1B
8507,NR4A1
8508,ATG101
8509,SMIM41
8510,KRT80
8511,KRT7
8512,KRT75
8513,KRT6B
8514,KRT6A
8515,KRT5
8516,KRT8
8517,EIF4B
8518,TNS2
8519,SPRYD3
8520,IGFBP6
8521,CSAD
8522,ZNF740
8523,ITGB7
8524,RARG
8525,MFSD5
8526,ESPL1
8527,PFDN5
8528,AAAS
8529,SP1
8530,PCBP2
8531,MAP3K12
8532,TARBP2
8533,ATF7
8534,ATP5MC2
8535,CALCOCO1
8536,HOXC6
8537,HOXC4
8538,SMUG1
8539,CBX5
8540,NFE2
8541,COPZ1
8542,GPR84
8543,ZNF385A
8544,ITGA5
8545,GTSF1
8546,NCKAP1L
8547,PDE1B
8548,PPP1R1A
8549,MUCL1
8550,TESPA1
8551,METTL7B
8552,ITGA7
8553,BLOC1S1
8554,RDH5
8555,CD63
8556,GDF11
8557,SARNP
8558,ORMDL2
8559,DNAJC14
8560,MMP19
8561,PYM1
8562,DGKA
8563,PMEL
8564,CDK2
8565,RAB5B
8566,SUOX
8567,IKZF4
8568,ERBB3
8569,PA2G4
8570,ESYT1
8571,ZC3H10
8572,MYL6B
8573,MYL6
8574,SMARCC2
8575,RNF41
8576,NABP2
8577,SLC39A5
8578,ANKRD52
8579,COQ10A
8580,CS
8581,CNPY2
8582,PAN2
8583,IL23A
8584,STAT2
8585,TIMELESS
8586,SPRYD4
8587,GLS2
8588,BAZ2A
8589,ATP5F1B
8590,PRIM1
8591,HSD17B6
8592,RDH16
8593,ZBTB39
8594,TAC3
8595,MYO1A
8596,NEMP1
8597,NAB2
8598,STAT6
8599,LRP1
8600,NXPH4
8601,SHMT2
8602,NDUFA4L2
8603,STAC3
8604,R3HDM2
8605,GLI1
8606,ARHGAP9
8607,MARS1
8608,DDIT3
8609,MBD6
8610,DCTN2
8611,KIF5A
8612,PIP4K2C
8613,DTX3
8614,ARHGEF25
8615,B4GALNT1
8616,OS9
8617,AGAP2
8618,TSPAN31
8619,CDK4
8620,MARCHF9
8621,METTL1
8622,EEF1AKMT3
8623,TSFM
8624,AVIL
8625,CTDSP2
8626,ATP23
8627,LRIG3
8628,SLC16A7
8629,TAFA2
8630,USP15
8631,MON2
8632,PPM1H
8633,AVPR1A
8634,RXYLT1
8635,SRGAP1
8636,XPOT
8637,TBK1
8638,RASSF3
8639,GNS
8640,TBC1D30
8641,WIF1
8642,LEMD3
8643,MSRB3
8644,HMGA2
8645,LLPH
8646,TMBIM4
8647,IRAK3
8648,HELB
8649,GRIP1
8650,CAND1
8651,DYRK2
8652,IFNG
8653,IL26
8654,IL22
8655,MDM1
8656,NUP107
8657,SLC35E3
8658,MDM2
8659,CPM
8660,CPSF6
8661,LYZ
8662,YEATS4
8663,FRS2
8664,CCT2
8665,BEST3
8666,RAB3IP
8667,MYRFL
8668,CNOT2
8669,KCNMB4
8670,PTPRB
8671,PTPRR
8672,TSPAN8
8673,LGR5
8674,ZFC3H1
8675,THAP2
8676,TMEM19
8677,RAB21
8678,TBC1D15
8679,TRHDE
8680,ATXN7L3B
8681,GLIPR1
8682,KRR1
8683,PHLDA1
8684,BBS10
8685,OSBPL8
8686,ZDHHC17
8687,CSRP2
8688,E2F7
8689,NAV3
8690,SYT1
8691,PAWR
8692,PPP1R12A
8693,LIN7A
8694,ACSS3
8695,PPFIA2
8696,CCDC59
8697,METTL25
8698,TMTC2
8699,RASSF9
8700,NTS
8701,C12orf29
8702,CEP290
8703,TMTC3
8704,KITLG
8705,DUSP6
8706,POC1B
8707,GALNT4
8708,ATP2B1
8709,EPYC
8710,LUM
8711,DCN
8712,BTG1
8713,PLEKHG7
8714,EEA1
8715,UBE2N
8716,SOCS2
8717,CRADD
8718,PLXNC1
8719,CEP83
8720,TMCC3
8721,NDUFA12
8722,NR2C1
8723,FGD6
8724,VEZT
8725,METAP2
8726,NTN4
8727,SNRPF
8728,HAL
8729,LTA4H
8730,ELK3
8731,CDK17
8732,CFAP54
8733,NEDD1
8734,TMPO
8735,IKBIP
8736,APAF1
8737,ANKS1B
8738,ACTR6
8739,DEPDC4
8740,SCYL2
8741,NR1H4
8742,GAS2L3
8743,UTP20
8744,ARL1
8745,MYBPC1
8746,CHPT1
8747,GNPTAB
8748,DRAM1
8749,WASHC3
8750,NUP37
8751,PARPBP
8752,IGF1
8753,PAH
8754,STAB2
8755,NT5DC3
8756,HSP90B1
8757,TDG
8758,GLT8D2
8759,HCFC2
8760,NFYB
8761,TXNRD1
8762,EID3
8763,CHST11
8764,SLC41A2
8765,ALDH1L2
8766,WASHC4
8767,APPL2
8768,C12orf75
8769,NUAK1
8770,CKAP4
8771,TCP11L2
8772,POLR3B
8773,RIC8B
8774,TMEM263
8775,MTERF2
8776,CRY1
8777,PWP1
8778,PRDM4
8779,CMKLR1
8780,FICD
8781,SART3
8782,ISCU
8783,TMEM119
8784,SELPLG
8785,CORO1C
8786,SSH1
8787,USP30
8788,ALKBH2
8789,UNG
8790,ACACB
8791,KCTD10
8792,UBE3B
8793,MMAB
8794,MVK
8795,FAM222A
8796,TRPV4
8797,GLTP
8798,TCHP
8799,GIT2
8800,ANKRD13A
8801,C12orf76
8802,IFT81
8803,ATP2A2
8804,ANAPC7
8805,ARPC3
8806,GPN3
8807,FAM216A
8808,VPS29
8809,PPTC7
8810,TCTN1
8811,HVCN1
8812,PPP1CC
8813,MYL2
8814,PHETA1
8815,SH2B3
8816,ATXN2
8817,BRAP
8818,ACAD10
8819,ALDH2
8820,MAPKAPK5
8821,TMEM116
8822,ERP29
8823,NAA25
8824,TRAFD1
8825,HECTD4
8826,PTPN11
8827,OAS1
8828,OAS3
8829,OAS2
8830,DTX1
8831,RASAL1
8832,CFAP73
8833,DDX54
8834,RITA1
8835,IQCD
8836,TPCN1
8837,SLC8B1
8838,PLBD2
8839,SDS
8840,SDSL
8841,RBM19
8842,TBX3
8843,MED13L
8844,RNFT2
8845,HRK
8846,FBXW8
8847,TESC
8848,FBXO21
8849,NOS1
8850,KSR2
8851,RFC5
8852,WSB2
8853,VSIG10
8854,PEBP1
8855,TAOK3
8856,SUDS3
8857,HSPB8
8858,CCDC60
8859,PRKAB1
8860,CIT
8861,BICDL1
8862,RAB35
8863,GCN1
8864,PXN
8865,MSI1
8866,COX6A1
8867,TRIAP1
8868,GATC
8869,SRSF9
8870,DYNLL1
8871,COQ5
8872,RNF10
8873,POP5
8874,CABP1
8875,MLEC
8876,UNC119B
8877,ACADS
8878,SPPL3
8879,HNF1A
8880,C12orf43
8881,OASL
8882,P2RX7
8883,P2RX4
8884,CAMKK2
8885,ANAPC5
8886,RNF34
8887,KDM2B
8888,ORAI1
8889,MORN3
8890,TMEM120B
8891,RHOF
8892,SETD1B
8893,PSMD9
8894,BCL7A
8895,MLXIP
8896,VPS33A
8897,CLIP1
8898,ZCCHC8
8899,RSRC2
8900,KNTC1
8901,HCAR3
8902,DENR
8903,HIP1R
8904,VPS37B
8905,ABCB9
8906,OGFOD2
8907,ARL6IP4
8908,PITPNM2
8909,MPHOSPH9
8910,CDK2AP1
8911,SBNO1
8912,KMT5A
8913,RILPL2
8914,SNRNP35
8915,RILPL1
8916,TMED2
8917,DDX55
8918,EIF2B1
8919,GTF2H3
8920,TCTN2
8921,ATP6V0A2
8922,CCDC92
8923,ZNF664
8924,RFLNA
8925,NCOR2
8926,SCARB1
8927,UBC
8928,DHX37
8929,BRI3BP
8930,AACS
8931,TMEM132C
8932,SLC15A4
8933,GLT1D1
8934,TMEM132D
8935,FZD10
8936,PIWIL1
8937,RIMBP2
8938,STX2
8939,ADGRD1
8940,SFSWAP
8941,MMP17
8942,ULK1
8943,PUS1
8944,EP400
8945,DDX51
8946,NOC4L
8947,FBRSL1
8948,P2RX2
8949,POLE
8950,PXMP2
8951,PGAM5
8952,ANKLE2
8953,GOLGA3
8954,CHFR
8955,ZNF605
8956,ZNF26
8957,ZNF84
8958,ZNF140
8959,ZNF891
8960,ZNF10
8961,ZNF268
8962,MPHOSPH8
8963,PSPC1
8964,ZMYM5
8965,ZMYM2
8966,GJB2
8967,CRYL1
8968,IFT88
8969,IL17D
8970,EEF1AKMT1
8971,XPO4
8972,LATS2
8973,SAP18
8974,SKA3
8975,ZDHHC20
8976,MICU2
8977,FGF9
8978,SGCG
8979,SACS
8980,TNFRSF19
8981,MIPEP
8982,SPATA13
8983,PARP4
8984,ATP12A
8985,CENPJ
8986,MTMR6
8987,NUP58
8988,SHISA2
8989,RNF6
8990,CDK8
8991,WASF3
8992,USP12
8993,RASL11A
8994,GTF3A
8995,MTIF3
8996,LNX2
8997,POLR1D
8998,PDX1
8999,CDX2
9000,FLT3
9001,PAN3
9002,FLT1
9003,POMP
9004,SLC46A3
9005,MTUS2
9006,SLC7A1
9007,UBL3
9008,KATNAL1
9009,USPL1
9010,ALOX5AP
9011,MEDAG
9012,HSPH1
9013,B3GLCT
9014,FRY
9015,BRCA2
9016,N4BP2L1
9017,N4BP2L2
9018,PDS5B
9019,KL
9020,STARD13
9021,RFC3
9022,NBEA
9023,MAB21L1
9024,DCLK1
9025,SPART
9026,RFXAP
9027,SMAD9
9028,ALG5
9029,EXOSC8
9030,SUPT20H
9031,POSTN
9032,TRPC4
9033,UFM1
9034,FREM2
9035,PROSER1
9036,NHLRC3
9037,LHFPL6
9038,COG6
9039,FOXO1
9040,SLC25A15
9041,ELF1
9042,WBP4
9043,KBTBD6
9044,KBTBD7
9045,MTRF1
9046,NAA16
9047,RGCC
9048,VWA8
9049,DGKH
9050,AKAP11
9051,TNFSF11
9052,EPSTI1
9053,DNAJC15
9054,ENOX1
9055,CCDC122
9056,LACC1
9057,SERP2
9058,TSC22D1
9059,NUFIP1
9060,GPALPP1
9061,GTF2F2
9062,SLC25A30
9063,COG3
9064,ZC3H13
9065,LCP1
9066,RUBCNL
9067,LRCH1
9068,ESD
9069,SUCLA2
9070,NUDT15
9071,MED4
9072,ITM2B
9073,RB1
9074,LPAR6
9075,RCBTB2
9076,CYSLTR2
9077,FNDC3A
9078,CDADC1
9079,CAB39L
9080,SETDB2
9081,PHF11
9082,RCBTB1
9083,ARL11
9084,EBPL
9085,KPNA3
9086,SPRYD7
9087,TRIM13
9088,RNASEH2B
9089,FAM124A
9090,INTS6
9091,WDFY2
9092,DHRS12
9093,TMEM272
9094,ATP7B
9095,ALG11
9096,NEK3
9097,THSD1
9098,VPS36
9099,CKAP2
9100,SUGT1
9101,CNMD
9102,OLFM4
9103,PCDH17
9104,DIAPH3
9105,TDRD3
9106,PCDH20
9107,PCDH9
9108,DACH1
9109,MZT1
9110,BORA
9111,DIS3
9112,PIBF1
9113,KLF5
9114,KLF12
9115,TBC1D4
9116,COMMD6
9117,UCHL3
9118,LMO7
9119,KCTD12
9120,CLN5
9121,FBXL3
9122,MYCBP2
9123,SCEL
9124,SLAIN1
9125,EDNRB
9126,POU4F1
9127,OBI1
9128,RBM26
9129,NDFIP2
9130,SPRY2
9131,SLITRK6
9132,SLITRK5
9133,GPC6
9134,TGDS
9135,GPR180
9136,ABCC4
9137,DZIP1
9138,DNAJC3
9139,UGGT2
9140,OXGR1
9141,MBNL2
9142,RAP2A
9143,IPO5
9144,FARP1
9145,STK24
9146,SLC15A1
9147,DOCK9
9148,UBAC2
9149,GPR18
9150,GPR183
9151,TM9SF2
9152,CLYBL
9153,ZIC5
9154,ZIC2
9155,PCCA
9156,GGACT
9157,TMTC4
9158,NALCN
9159,ITGBL1
9160,TPP2
9161,TEX30
9162,POGLUT2
9163,BIVM
9164,ERCC5
9165,EFNB2
9166,ARGLU1
9167,LIG4
9168,ABHD13
9169,TNFSF13B
9170,MYO16
9171,IRS2
9172,COL4A1
9173,COL4A2
9174,RAB20
9175,NAXD
9176,CARS2
9177,ING1
9178,ANKRD10
9179,ARHGEF7
9180,SOX1
9181,TUBGCP3
9182,ATP11A
9183,MCF2L
9184,F7
9185,F10
9186,PCID2
9187,CUL4A
9188,LAMP1
9189,GRTP1
9190,ADPRHL1
9191,DCUN1D2
9192,TMCO3
9193,TFDP1
9194,TMEM255B
9195,GAS6
9196,RASA3
9197,CDC16
9198,UPF3A
9199,CHAMP1
9200,TTC5
9201,CCNB1IP1
9202,PARP2
9203,TEP1
9204,OSGEP
9205,APEX1
9206,PIP4P1
9207,PNP
9208,ANG
9209,RNASE4
9210,RNASE6
9211,RNASE1
9212,METTL17
9213,SLC39A2
9214,NDRG2
9215,ARHGEF40
9216,ZNF219
9217,TMEM253
9218,HNRNPC
9219,SUPT16H
9220,CHD8
9221,RAB2B
9222,TOX4
9223,METTL3
9224,SALL2
9225,TRDC
9226,TRAC
9227,DAD1
9228,ABHD4
9229,OXA1L
9230,SLC7A7
9231,MMP14
9232,LRP10
9233,REM2
9234,RBM23
9235,PRMT5
9236,HAUS4
9237,AJUBA
9238,C14orf93
9239,PSMB5
9240,CDH24
9241,ACIN1
9242,C14orf119
9243,SLC7A8
9244,PPP1R3E
9245,BCL2L2
9246,SLC22A17
9247,EFS
9248,NGDN
9249,ZFHX2
9250,AP1G2
9251,JPH4
9252,DHRS2
9253,DHRS4
9254,CARMIL3
9255,CPNE6
9256,NRL
9257,PCK2
9258,DCAF11
9259,FITM1
9260,PSME1
9261,EMC9
9262,PSME2
9263,RNF31
9264,IRF9
9265,REC8
9266,IPO4
9267,TM9SF1
9268,TSSK4
9269,CHMP4A
9270,MDP1
9271,NEDD8
9272,GMPR2
9273,TINF2
9274,TGM1
9275,RABGGTA
9276,DHRS1
9277,NOP9
9278,CIDEB
9279,LTB4R2
9280,LTB4R
9281,ADCY4
9282,RIPK3
9283,NFATC4
9284,NYNRIN
9285,CBLN3
9286,KHNYN
9287,SDR39U1
9288,CMA1
9289,CTSG
9290,GZMH
9291,GZMB
9292,STXBP6
9293,NOVA1
9294,PRKD1
9295,G2E3
9296,SCFD1
9297,COCH
9298,STRN3
9299,AP4S1
9300,HECTD1
9301,HEATR5A
9302,DTD2
9303,NUBPL
9304,ARHGAP5
9305,AKAP6
9306,EGLN3
9307,SPTSSA
9308,EAPP
9309,SNX6
9310,CFL2
9311,BAZ1A
9312,SRP54
9313,FAM177A1
9314,PPP2R3C
9315,PRORP
9316,NFKBIA
9317,RALGAPA1
9318,BRMS1L
9319,MBIP
9320,NKX2-1
9321,PAX9
9322,MIPOL1
9323,FOXA1
9324,TTC6
9325,SSTR1
9326,CLEC14A
9327,SEC23A
9328,GEMIN2
9329,TRAPPC6B
9330,PNN
9331,MIA2
9332,FBXO33
9333,LRFN5
9334,C14orf28
9335,KLHL28
9336,TOGARAM1
9337,PRPF39
9338,FKBP3
9339,FANCM
9340,MIS18BP1
9341,LRR1
9342,MGAT2
9343,DNAAF2
9344,POLE2
9345,KLHDC1
9346,KLHDC2
9347,NEMF
9348,ARF6
9349,VCPKMT
9350,SOS2
9351,L2HGDH
9352,DMAC2L
9353,CDKL1
9354,MAP4K5
9355,ATL1
9356,SAV1
9357,NIN
9358,PYGL
9359,ABHD12B
9360,TRIM9
9361,TMX1
9362,FRMD6
9363,GNG2
9364,RTRAF
9365,NID2
9366,PTGDR
9367,PTGER2
9368,TXNDC16
9369,GPR137C
9370,ERO1A
9371,PSMC6
9372,STYX
9373,GNPNAT1
9374,FERMT2
9375,DDHD1
9376,BMP4
9377,CDKN3
9378,CNIH1
9379,GMFB
9380,CGRRF1
9381,SAMD4A
9382,GCH1
9383,WDHD1
9384,SOCS4
9385,MAPK1IP1L
9386,LGALS3
9387,DLGAP5
9388,FBXO34
9389,ATG14
9390,KTN1
9391,PELI2
9392,TMEM260
9393,EXOC5
9394,AP5M1
9395,NAA30
9396,ARMH4
9397,ACTR10
9398,PSMA3
9399,ARID4A
9400,TIMM9
9401,KIAA0586
9402,DACT1
9403,DAAM1
9404,GPR135
9405,L3HYPDH
9406,JKAMP
9407,CCDC175
9408,RTN1
9409,PCNX4
9410,DHRS7
9411,PPM1A
9412,SIX1
9413,SIX4
9414,MNAT1
9415,TRMT5
9416,SLC38A6
9417,PRKCH
9418,TMEM30B
9419,HIF1A
9420,SNAPC1
9421,RHOJ
9422,PPP2R5E
9423,WDR89
9424,SGPP1
9425,SYNE2
9426,MTHFD1
9427,ZBTB25
9428,AKAP5
9429,ZBTB1
9430,HSPA2
9431,PPP1R36
9432,PLEKHG3
9433,SPTB
9434,CHURC1
9435,GPX2
9436,RAB15
9437,FNTB
9438,MAX
9439,FUT8
9440,GPHN
9441,ATP6V1D
9442,EIF2S1
9443,PLEK2
9444,TMEM229B
9445,PLEKHH1
9446,PIGH
9447,ARG2
9448,VTI1B
9449,RDH11
9450,ZFYVE26
9451,RAD51B
9452,ZFP36L1
9453,ACTN1
9454,DCAF5
9455,EXD2
9456,GALNT16
9457,ERH
9458,SLC39A9
9459,SUSD6
9460,SRSF5
9461,SMOC1
9462,COX16
9463,SYNJ2BP
9464,ADAM20
9465,MED6
9466,TTC9
9467,MAP3K9
9468,PCNX1
9469,SIPA1L1
9470,RGS6
9471,DPF3
9472,DCAF4
9473,ZFYVE1
9474,RBM25
9475,PSEN1
9476,PAPLN
9477,NUMB
9478,RIOX1
9479,ACOT4
9480,DNAL1
9481,PNMA1
9482,PTGR2
9483,ZNF410
9484,FAM161B
9485,COQ6
9486,ENTPD5
9487,BBOF1
9488,ALDH6A1
9489,LIN52
9490,ABCD4
9491,NPC2
9492,ISCA2
9493,LTBP2
9494,AREL1
9495,FCF1
9496,DLST
9497,PGF
9498,EIF2B2
9499,MLH3
9500,ACYP1
9501,ZC2HC1C
9502,NEK9
9503,TMED10
9504,FOS
9505,JDP2
9506,BATF
9507,FLVCR2
9508,TTLL5
9509,ERG28
9510,IFT43
9511,TGFB3
9512,GPATCH2L
9513,VASH1
9514,ANGEL1
9515,IRF2BPL
9516,CIPC
